text,source,category,sentiment_score,word_count,char_count,has_images,has_videos,readability_score,num_shares,num_comments,political_bias,fact_check_rating,is_satirical,trust_score,source_reputation,clickbait_score,plagiarism_score,label
2645,11,3,0,1459,7289,1,1,47,28839,536,1,0,1,96,5,0,17,1
2656,4,3,0,1354,6919,0,0,58,49174,294,1,1,1,31,8,0,86,0
2668,8,3,0,646,5127,0,1,39,10515,259,0,0,0,12,1,0,95,1
2679,6,2,0,1355,5346,0,0,54,23625,632,0,0,0,55,3,0,47,1
2690,9,0,0,543,666,1,0,74,46092,207,0,1,0,31,4,0,88,0
2701,0,0,0,424,1047,1,1,55,10660,102,1,1,1,43,2,1,33,1
2712,7,2,0,1364,6229,0,1,58,46033,289,2,2,1,4,6,0,57,1
2723,2,4,0,1245,4220,0,1,68,41377,676,1,0,1,31,5,0,87,1
2734,8,1,0,1126,1752,0,0,48,34097,203,0,2,0,12,1,0,48,1
2745,8,5,0,126,609,0,1,70,16019,932,2,1,0,89,9,0,35,0
2756,2,5,0,1394,844,0,1,32,10041,469,2,0,0,73,5,0,59,0
2767,4,0,0,1108,4268,1,0,32,14378,634,0,2,0,38,1,0,45,0
2779,12,3,0,361,3204,0,0,74,35761,108,0,0,0,54,4,0,33,0
2790,2,3,0,1114,2649,0,1,34,11104,988,2,1,0,95,8,0,52,1
2801,8,2,0,682,5120,0,1,46,21275,138,0,2,0,83,2,0,21,1
2812,7,3,0,353,4701,1,1,58,29096,404,0,1,0,17,7,0,15,1
2823,9,2,0,440,4952,1,0,51,6332,347,2,0,1,57,4,0,14,1
2834,1,1,0,144,1752,0,0,76,23069,519,0,1,0,23,10,0,37,1
2845,10,1,0,1455,7648,1,1,51,19239,496,1,2,0,96,5,0,87,0
2856,12,5,0,1057,4058,0,1,31,26769,491,0,1,0,97,8,0,86,1
2867,5,2,0,1128,5286,1,1,44,29691,571,2,2,1,16,6,0,26,1
2878,11,0,0,844,867,0,1,70,43684,664,0,2,0,44,3,0,51,0
2890,9,1,0,1331,2762,1,1,51,18919,173,0,1,0,33,5,0,59,0
2901,10,1,0,1028,694,1,1,77,48226,255,0,0,1,100,1,0,4,0
2912,10,4,0,203,7831,0,1,74,38101,97,2,2,0,82,3,0,93,0
2923,4,2,0,1266,1253,1,0,44,47314,188,0,0,1,100,2,0,22,0
2934,4,3,0,783,1610,0,1,48,29816,756,0,0,0,62,4,0,32,0
2945,11,0,0,796,699,0,0,49,18392,997,1,1,1,40,5,0,37,0
2956,6,4,0,555,6057,0,0,34,40545,408,2,2,1,59,10,0,47,0
2967,2,2,0,710,4397,0,0,53,18373,588,0,2,1,30,3,0,55,1
2978,7,3,0,333,3559,0,0,30,28335,759,1,1,1,61,3,0,32,0
2989,4,3,0,197,3580,0,0,51,44805,130,0,2,0,47,1,0,83,1
3001,8,4,0,910,2707,0,1,51,47512,35,2,2,1,56,4,0,44,0
3012,1,2,0,285,5076,1,0,74,30585,199,1,0,0,65,1,0,55,0
3023,5,3,0,749,6977,1,0,55,11295,431,2,0,1,86,8,0,53,1
3034,11,0,0,1465,828,1,0,32,30766,882,1,1,0,68,4,0,88,1
3045,10,5,0,1138,5874,0,0,65,34849,616,2,1,1,47,8,0,76,1
3056,2,1,0,1419,2915,1,1,77,17482,347,0,2,1,3,1,0,73,0
3067,1,2,0,472,5042,1,1,76,10880,470,0,0,1,15,9,0,52,0
3078,3,0,0,1331,4736,0,0,71,22537,539,0,1,0,31,10,0,28,0
3089,0,0,0,367,2154,1,1,31,17357,225,2,1,1,33,10,0,74,0
3100,3,5,0,1200,3442,1,0,38,10147,649,2,1,1,13,6,0,5,0
3112,9,5,0,197,5152,0,0,42,6060,45,2,1,0,96,9,0,46,1
3123,4,0,0,1137,2855,0,0,30,29515,421,2,1,0,31,2,0,92,0
3134,3,1,0,1348,1383,1,1,79,18371,256,1,2,1,89,4,0,6,1
3145,7,1,0,244,2208,1,0,58,10909,515,2,2,1,21,1,0,19,0
3156,1,1,0,549,3999,1,1,44,41644,101,2,0,1,10,4,0,49,1
3167,10,0,0,281,5596,1,1,54,21734,727,1,0,1,80,8,0,93,1
3178,8,2,0,1239,2745,1,1,77,3036,357,1,1,0,38,8,0,23,0
3189,9,2,0,113,673,1,0,42,30739,740,2,2,0,74,7,0,37,1
3200,3,0,0,234,1699,0,1,46,25788,786,2,1,1,90,10,0,11,1
3211,1,4,0,1000,7988,0,0,68,40086,284,0,0,0,13,5,0,18,0
3223,10,3,0,554,5313,1,1,63,28133,926,2,0,1,22,5,0,94,1
3234,5,3,0,1255,2322,0,0,41,37116,989,1,1,0,93,5,0,87,0
3245,12,0,0,157,5348,0,0,33,36459,578,0,2,0,14,4,0,43,0
3256,0,3,0,433,4538,1,1,68,14927,813,1,0,1,4,10,0,98,0
3267,7,0,0,1029,2693,0,1,69,40253,574,0,1,0,95,9,0,41,0
3278,6,0,0,731,1840,0,0,65,17631,479,1,0,0,90,6,0,53,1
3289,3,1,0,1448,2838,1,1,51,38547,115,1,2,1,86,4,0,27,0
3300,11,3,0,514,1916,0,0,63,48118,501,1,2,1,98,10,0,41,1
3311,4,2,0,225,3718,1,1,39,21038,173,0,1,0,52,5,0,2,1
3322,8,5,0,766,4435,0,0,76,17180,719,2,0,0,79,8,0,14,1
3335,10,5,0,679,7556,0,1,65,8612,782,1,0,0,69,9,0,53,1
3337,5,0,0,723,964,0,1,35,45635,143,1,1,0,62,9,0,17,1
3338,8,0,0,1103,7991,0,1,48,34115,699,2,0,0,40,2,0,79,1
3339,8,4,0,156,4574,0,0,68,49813,189,2,0,0,63,8,0,44,0
3340,5,4,0,964,6693,1,1,74,35979,15,1,0,0,62,1,0,3,0
3341,0,2,0,799,4899,0,0,59,49893,289,1,1,1,15,4,0,51,0
3342,9,3,0,130,766,0,0,33,21427,103,1,1,1,65,10,0,30,0
3343,11,1,0,630,6377,1,0,72,1893,54,0,1,0,54,8,0,53,0
3344,4,0,0,1241,3327,1,1,59,45,268,2,2,1,24,1,0,16,1
3345,2,5,0,302,7798,1,1,73,34324,860,0,1,0,60,4,0,92,1
3347,10,3,0,329,2985,0,0,58,31872,262,2,2,1,93,2,0,4,0
3348,4,1,0,1049,890,1,1,38,36573,995,0,1,1,64,6,0,76,0
3349,7,3,0,633,4533,1,1,57,43346,581,1,0,0,41,9,0,42,1
3350,1,1,0,643,972,1,0,79,43678,617,1,2,0,27,10,0,80,1
3351,5,1,0,472,7212,0,1,45,35130,288,0,1,1,42,3,0,98,0
3352,8,0,0,849,4074,0,1,30,39268,932,2,1,0,47,1,0,35,1
3353,6,2,0,1384,3524,1,0,37,3384,218,2,2,0,50,8,0,90,1
3354,0,3,0,1202,5226,0,1,71,38526,19,1,1,1,65,2,0,51,1
3355,7,2,0,575,4312,1,1,65,389,485,0,1,0,5,6,0,46,1
3356,9,1,0,335,7197,1,0,45,17985,827,0,1,0,16,1,0,99,0
3358,9,2,0,305,3645,0,0,55,11561,282,0,0,1,78,9,0,2,0
3359,10,0,0,1399,5157,0,0,46,6111,810,1,1,0,62,10,0,50,1
3360,10,0,0,1451,4549,1,1,39,34219,74,1,0,0,9,8,0,53,0
3361,7,0,0,302,6252,1,0,66,1263,479,2,0,0,77,2,0,95,0
3362,8,0,0,694,6742,0,1,75,41773,185,2,2,1,35,8,0,66,0
3363,12,0,0,1102,1622,0,0,59,6514,197,2,2,1,20,5,0,51,1
3364,9,3,0,110,6541,1,0,46,9805,773,1,0,1,84,7,0,51,1
3365,3,1,0,491,4902,1,1,40,3447,194,1,2,0,98,7,0,51,0
3366,5,3,0,1433,7334,1,1,53,45578,226,1,2,1,85,3,0,26,0
3367,11,4,0,1366,2246,0,1,32,14340,683,1,1,1,4,7,0,13,0
3369,8,1,0,715,3010,0,1,49,43036,339,0,2,1,71,6,0,57,0
3370,5,3,0,793,3403,1,1,34,41626,670,2,0,0,15,5,0,57,0
3371,7,4,0,1306,2826,1,0,42,9303,328,2,1,1,43,4,0,88,0
3372,7,3,0,1114,6453,0,0,59,48628,804,2,2,0,90,10,0,93,0
3373,8,1,0,100,4266,0,0,56,17032,983,0,0,1,73,6,0,26,0
3374,12,1,0,989,5605,0,0,61,1754,140,2,2,1,18,9,0,67,1
3375,11,0,0,1203,2176,1,1,66,14692,477,2,2,0,42,7,0,8,1
3376,3,5,0,1122,1826,0,1,41,22952,985,0,2,0,67,3,0,34,1
3377,11,3,0,280,4433,0,0,51,42216,484,1,1,1,81,4,0,85,0
3378,11,1,0,449,5980,1,1,55,12720,378,2,0,1,21,4,0,31,0
3380,2,5,0,668,2205,0,0,61,15997,540,1,2,1,40,8,0,26,1
3381,8,3,0,686,7219,0,1,51,17173,483,1,1,1,79,7,0,44,1
3382,6,4,0,890,3878,0,1,49,19625,620,1,1,0,29,3,0,85,0
3383,11,2,0,255,2797,1,0,37,30767,737,2,2,1,31,3,0,67,1
3384,5,2,0,1192,7771,0,0,49,33430,862,0,2,0,35,5,0,48,1
3385,3,4,0,471,5588,0,1,62,22514,614,1,2,1,52,9,0,78,0
3386,4,2,0,927,1379,1,0,38,3433,779,0,1,1,84,1,0,47,1
3387,0,2,0,1001,2667,1,0,43,39278,402,2,0,1,54,8,0,59,0
3388,4,5,0,1095,2068,1,0,60,17459,368,2,1,1,35,1,0,47,0
3389,11,1,0,705,3701,1,0,74,43551,365,1,2,1,46,10,0,19,0
3391,8,5,0,1039,7368,1,0,78,2923,321,1,1,0,31,7,0,3,0
3392,4,3,0,844,915,0,1,48,49172,576,1,1,0,94,8,0,54,0
3393,7,2,0,802,2140,1,1,30,5521,15,0,1,1,76,10,0,50,0
3394,4,5,0,1490,1138,1,1,48,36500,39,2,1,0,78,6,0,29,0
3395,0,4,0,250,526,1,0,58,24996,925,2,2,0,20,1,0,37,1
3396,8,2,0,1379,2406,1,1,79,438,567,0,0,1,2,6,0,78,1
3397,11,2,0,1249,7751,0,1,54,2153,569,0,2,0,60,5,0,53,0
3398,8,4,0,449,4584,1,0,71,33385,631,2,0,0,100,9,0,68,1
3399,11,2,0,401,3397,1,1,38,22483,49,1,2,1,8,8,0,69,1
3400,7,2,0,1007,5459,1,1,33,32574,713,1,2,1,4,6,0,12,1
3402,0,0,0,415,7923,0,1,45,9009,764,0,2,0,97,7,0,13,0
3403,5,5,0,691,3727,1,1,48,26814,584,0,1,1,78,7,0,12,1
3404,5,4,0,857,3084,0,0,37,396,803,2,2,1,95,9,0,91,1
3405,9,2,0,1370,1414,0,0,76,38822,319,1,0,1,84,8,0,11,0
3406,4,5,0,1076,2301,1,1,78,22782,217,0,2,1,10,9,0,27,1
3407,8,2,0,641,5832,1,0,59,33956,169,0,0,0,27,6,0,41,0
3408,10,5,0,809,2855,1,0,72,20911,411,0,0,0,53,3,0,82,0
3409,10,4,0,1284,2195,0,1,61,22176,186,2,2,0,97,9,0,42,0
3410,11,2,0,681,1371,1,1,47,48280,900,2,1,0,36,3,0,76,1
3411,4,4,0,865,7977,1,0,51,37376,12,0,1,0,87,6,0,10,1
3413,11,1,0,146,3357,1,1,74,23990,297,2,1,1,66,4,0,61,1
3414,6,4,0,1146,6833,1,0,60,10266,575,2,2,0,53,1,0,63,1
3415,7,2,0,1315,6618,1,1,45,3771,400,2,2,0,69,5,0,36,1
3416,12,2,0,662,1803,1,0,77,8512,732,2,1,0,44,7,0,71,1
3417,3,4,0,954,7115,1,1,59,15657,879,1,1,0,84,10,0,59,1
3418,12,1,0,288,4161,1,0,79,29743,90,0,2,0,100,8,0,16,0
3419,3,4,0,824,5909,1,0,39,18239,174,2,1,1,2,9,0,53,1
3420,2,4,0,539,7390,1,1,63,38150,391,0,2,1,54,4,0,34,1
3421,0,2,0,982,521,1,1,40,33986,421,2,1,0,17,5,0,32,1
3422,1,3,0,286,5315,1,1,61,48418,566,0,1,1,94,9,0,24,1
3424,10,2,0,571,2885,1,0,63,21148,468,2,2,1,42,10,0,64,0
3425,11,2,0,863,2580,0,1,30,591,961,2,1,1,76,3,0,57,1
3426,12,1,0,1471,6577,0,1,65,1000,456,0,1,1,89,5,0,30,0
3427,2,1,0,780,6156,0,0,73,30217,543,2,0,0,5,2,0,66,0
3428,2,1,0,780,1206,1,0,34,10007,356,2,0,0,97,6,0,43,0
3429,8,3,0,367,2215,1,0,67,5844,301,0,2,0,71,1,0,0,0
3430,1,3,0,1120,4561,0,1,38,42192,541,2,0,0,43,1,0,73,0
3431,6,5,0,841,5670,0,1,47,2711,61,0,0,1,52,4,0,95,0
3432,9,1,0,1327,4794,0,1,70,10982,870,2,1,0,16,4,0,35,1
3433,0,2,0,286,2089,1,1,42,17871,512,0,2,1,3,1,0,86,1
3435,8,0,0,185,5626,0,1,56,11921,896,2,1,1,5,3,0,60,1
3436,7,5,0,556,1574,1,1,39,1203,151,2,2,1,96,3,0,30,1
3437,1,2,0,638,712,1,1,77,10218,461,0,2,1,8,8,0,75,0
3438,7,5,0,112,4728,0,0,48,49170,807,0,1,1,6,8,0,51,1
3439,8,4,0,930,7616,1,1,44,43102,843,2,2,1,64,3,0,89,1
3440,3,1,0,572,6216,0,1,72,24223,702,2,0,0,63,7,0,0,0
3441,10,0,0,1456,5554,0,0,48,19372,391,0,1,1,6,5,0,18,0
3442,7,2,0,696,7888,1,0,37,35423,719,2,0,0,38,2,0,34,1
3443,9,5,0,275,2183,0,0,42,39591,858,1,1,1,5,5,0,11,1
3444,3,4,0,646,820,1,0,64,48026,939,2,2,1,40,5,0,66,1
3447,9,0,0,1114,7587,0,0,60,29051,779,2,2,0,43,2,0,31,0
3448,1,5,0,1358,4363,0,0,71,21055,204,0,1,0,22,7,0,33,1
3449,9,3,0,1401,5571,1,0,55,20209,290,1,1,0,13,9,0,91,0
3450,1,2,0,943,2259,1,0,37,21822,17,1,1,0,86,5,0,16,1
3451,7,1,0,1197,5887,1,1,30,16948,870,2,0,0,84,10,0,31,0
3452,12,5,0,867,2942,1,0,78,474,120,0,2,0,23,9,0,90,0
3453,4,0,0,1244,1666,1,1,50,30760,525,2,2,1,40,4,0,1,0
3454,0,5,0,1212,2779,1,0,64,17350,97,0,1,1,100,2,0,20,1
3455,8,5,0,689,794,1,0,32,7569,30,2,1,1,66,8,0,32,1
3456,5,1,0,922,3425,1,0,47,35519,525,1,0,1,76,10,0,83,0
3458,8,2,0,264,5640,0,0,36,1318,883,1,0,1,0,6,0,9,1
3459,2,4,0,1085,3847,0,1,55,30895,101,2,0,0,64,10,0,37,1
3460,2,5,0,378,5488,0,0,74,49019,446,2,1,1,87,3,0,36,0
3461,1,1,0,597,6606,1,0,57,10990,742,1,2,1,43,5,0,73,0
3462,4,4,0,1145,2941,0,0,65,16776,217,0,2,0,9,8,0,89,0
3463,2,4,0,1083,6655,1,1,67,25056,216,0,0,1,61,9,0,57,0
3464,1,1,0,934,3870,0,0,39,11735,833,2,2,0,42,3,0,73,1
3465,11,2,0,853,2031,0,1,78,5757,948,2,2,1,29,4,0,39,1
3466,5,0,0,1486,3109,1,1,64,1635,654,2,0,1,8,3,0,48,1
3467,8,0,0,680,3726,0,1,74,37151,349,2,0,0,52,6,0,54,0
3469,12,4,0,1087,6575,0,1,32,48776,298,0,1,0,83,6,0,89,0
3470,0,1,0,1476,5508,1,1,37,38844,475,0,0,1,47,7,0,78,0
3471,7,0,0,926,3570,0,0,51,19694,748,2,0,1,24,6,0,90,0
3472,9,1,0,830,3508,1,1,43,23189,823,2,0,0,9,1,0,75,1
3473,6,5,0,1370,4682,0,0,54,11614,438,0,2,1,30,6,0,98,0
3474,1,1,0,154,6576,0,0,59,45373,171,2,0,1,78,2,0,29,0
3475,6,5,0,118,6672,1,1,78,17566,224,2,2,1,36,7,0,96,1
3476,10,0,0,180,6584,1,0,48,25954,200,1,0,0,63,6,0,59,0
3477,5,4,0,140,5340,0,0,75,15911,299,0,1,0,25,9,0,3,0
3478,6,1,0,1475,5781,1,0,37,3084,92,1,1,1,46,2,0,46,1
3480,12,4,0,394,6593,0,0,59,24773,43,1,2,1,27,6,0,5,0
3481,6,4,0,1135,2400,0,0,79,40139,71,2,0,1,89,3,0,90,0
3482,9,1,0,328,7600,0,1,32,24319,539,1,2,0,88,1,0,18,0
3483,3,3,0,923,2810,1,1,66,47994,636,2,0,0,44,4,0,88,0
3484,7,0,0,1179,928,1,0,30,14075,94,1,1,0,84,4,0,27,1
3485,2,2,0,1487,5952,0,0,42,19513,380,1,2,1,30,7,0,83,1
3486,11,0,0,263,6800,0,0,37,15152,44,2,2,1,80,10,0,29,0
3487,3,4,0,1390,3390,1,1,71,49575,677,2,1,0,65,10,0,92,1
3488,6,5,0,228,1473,1,0,68,13404,507,1,1,0,46,1,0,24,1
3489,4,3,0,345,2178,1,0,49,18811,937,1,1,1,67,10,0,8,0
3491,6,4,0,289,7907,0,1,34,23829,442,2,2,1,83,3,0,43,0
3492,0,2,0,1110,4775,0,0,42,8239,247,0,1,0,4,2,0,55,1
3493,11,4,0,777,4039,0,1,55,30244,402,0,1,0,37,8,0,17,0
3494,4,2,0,1180,5895,0,1,73,20737,996,2,0,0,95,2,0,51,0
3495,4,1,0,549,3992,0,1,62,39592,695,1,1,0,35,8,0,99,0
3496,7,0,0,1212,5616,0,1,40,10084,304,0,1,1,20,9,0,63,0
3497,0,1,0,723,2372,1,1,44,7123,849,2,2,1,49,1,0,15,0
3498,8,2,0,1400,921,1,1,78,23182,993,0,1,1,15,7,0,62,0
3499,12,2,0,231,3117,1,0,47,16314,285,2,1,1,16,10,0,16,0
3500,7,2,0,1049,2544,0,1,76,39869,471,1,1,1,45,4,0,92,1
3502,4,3,0,553,4339,0,0,35,32260,39,0,0,0,6,7,0,9,0
3503,6,4,0,138,7086,1,1,50,10625,403,0,0,0,92,10,0,46,0
3504,9,4,0,1443,6865,0,0,63,33804,654,0,0,1,55,3,0,82,0
3505,10,0,0,887,3427,1,0,71,15903,910,0,2,1,63,2,0,23,1
3506,11,1,0,936,7156,1,0,41,37080,448,1,2,1,41,1,0,56,0
3507,6,4,0,291,709,1,0,45,41212,273,2,1,0,95,5,0,18,1
3508,0,0,0,193,5635,0,1,69,22652,570,1,1,1,8,3,0,34,0
3509,10,0,0,971,7663,0,0,50,5052,831,0,2,1,21,7,0,30,0
3510,1,0,0,216,4629,1,0,33,35776,571,1,1,1,45,1,0,29,0
3511,2,4,0,917,2294,0,1,31,20649,287,1,2,1,1,4,0,47,0
3513,1,5,0,433,1219,1,1,55,47356,465,2,1,0,66,1,0,99,1
3514,6,3,0,938,5262,0,1,71,9230,405,0,0,1,84,4,0,98,1
3515,8,5,0,924,2152,0,0,69,4177,470,1,0,1,26,4,0,3,0
3516,8,4,0,808,2569,0,0,72,13031,465,0,1,1,78,8,0,2,1
3517,12,3,0,116,5211,0,0,74,13954,486,0,0,1,43,1,0,57,0
3518,2,0,0,171,7914,1,1,45,35620,940,2,1,1,11,7,0,68,1
3519,7,2,0,1278,4793,0,0,52,20497,219,2,0,0,25,8,0,31,1
3520,8,3,0,674,1655,0,1,78,9651,379,1,1,0,69,4,0,54,1
3521,0,1,0,168,1127,0,1,63,46804,371,0,1,0,9,8,0,25,1
3522,11,0,0,1024,6373,1,1,42,49197,28,0,0,1,66,2,0,5,0
3524,6,4,0,1138,6094,0,0,69,14781,27,0,0,1,6,9,0,70,0
3525,5,0,0,720,1465,1,1,60,24472,203,0,1,1,22,3,0,43,0
3526,11,5,0,1462,2933,1,0,74,9289,623,1,0,0,37,10,0,52,0
3527,1,3,0,349,6367,1,1,39,35750,836,2,2,1,87,4,0,75,1
3528,9,4,0,796,4614,1,0,50,38001,979,1,1,1,80,7,0,17,0
3529,3,1,0,1081,6919,0,0,63,10156,131,2,2,0,64,10,0,97,1
3530,0,5,0,888,2946,0,0,50,43106,456,2,2,0,61,8,0,27,0
3531,9,0,0,312,3794,1,0,32,42005,2,0,1,0,54,8,0,86,1
3532,7,4,0,225,1411,1,1,56,432,863,1,1,0,55,7,0,57,1
3533,3,4,0,595,7177,0,1,70,45711,349,2,2,1,83,2,0,75,0
3535,6,5,0,296,6234,1,1,36,440,259,2,0,0,61,9,0,21,0
3536,11,2,0,1131,6078,1,0,62,26228,544,1,1,0,28,6,0,97,0
3537,8,4,0,100,6985,0,1,70,35732,944,2,0,0,45,8,0,14,0
3538,7,2,0,977,6527,1,0,45,18213,846,2,0,0,96,2,0,95,0
3539,0,2,0,1263,2732,1,0,78,3059,201,0,0,0,54,6,0,81,0
3540,4,0,0,901,7187,0,1,75,2784,671,2,1,0,50,10,0,67,1
3541,5,0,0,581,2455,1,1,78,37636,806,0,1,1,2,4,0,82,0
3542,10,3,0,940,4584,1,1,53,35072,128,1,0,1,31,7,0,71,0
3543,10,0,0,1047,1156,0,0,64,11098,345,1,2,1,68,6,0,19,0
3544,6,0,0,259,1472,1,1,57,7815,42,2,2,0,36,10,0,34,0
3546,2,3,0,350,6964,1,0,46,11092,48,0,0,1,34,9,0,12,1
3547,9,3,0,1062,1371,0,1,62,1849,467,2,0,0,70,7,0,86,0
3548,11,3,0,1454,3585,1,1,44,46428,91,0,2,0,58,1,0,76,1
3549,2,0,0,196,7633,0,0,56,46614,32,0,2,0,48,6,0,96,1
3550,4,1,0,516,1488,1,1,33,28522,429,1,1,1,72,2,0,81,0
3551,5,1,0,181,4573,0,1,53,14859,588,2,1,0,15,10,0,11,1
3552,1,3,0,501,3145,0,1,69,49323,77,1,2,0,3,6,0,87,1
3553,12,5,0,117,7442,1,0,70,8461,327,0,0,1,53,2,0,70,0
3554,3,3,0,887,6744,0,1,73,14989,853,1,1,0,45,1,0,99,1
3555,6,2,0,1388,2799,1,0,43,48912,834,0,1,1,100,6,0,98,0
3558,7,5,0,191,5690,0,1,78,28309,535,1,1,1,22,6,0,14,0
3559,0,1,0,1175,3444,1,1,79,23943,902,0,0,1,21,6,0,86,0
3560,4,4,0,816,6031,0,0,75,23596,950,2,0,0,62,1,0,79,1
3561,12,3,0,586,2349,1,0,41,5251,565,0,2,0,61,1,0,31,0
3562,9,1,0,994,599,0,0,45,8778,713,1,0,0,33,1,0,61,1
3563,10,5,0,485,1591,1,1,58,18100,78,0,0,1,8,10,0,91,0
3564,5,2,0,918,3957,1,0,79,46292,736,1,2,0,55,9,0,31,1
3565,11,5,0,117,3002,1,1,31,24986,599,0,0,1,29,5,0,22,1
3566,9,0,0,1065,3927,1,0,48,49584,880,1,2,0,47,1,0,47,1
3567,11,0,0,809,630,1,0,56,48253,146,1,2,1,59,9,0,43,1
3569,12,0,0,211,825,0,0,50,28438,246,2,1,0,14,1,0,28,1
3570,7,2,0,703,4867,0,0,66,1826,550,0,2,0,0,5,0,72,1
3571,9,0,0,148,2067,1,0,66,35265,334,1,2,0,29,1,0,42,1
3572,7,1,0,270,4416,1,0,52,42599,371,0,1,0,67,2,0,89,1
3573,0,2,0,431,2302,0,1,77,3891,20,1,0,1,85,8,0,95,0
3574,8,2,0,286,2268,1,1,57,13278,207,1,0,0,16,10,0,45,1
3575,8,5,0,744,5922,0,1,56,39848,870,0,2,1,79,10,0,96,1
3576,12,4,0,219,7519,0,1,60,8046,20,0,0,0,100,1,0,18,1
3577,2,3,0,761,6209,0,0,40,13783,522,0,2,1,87,6,0,38,1
3578,3,0,0,1421,1595,0,0,50,35083,1,2,0,0,55,4,0,66,0
3580,7,5,0,697,3514,1,0,51,19736,568,0,1,1,55,8,0,11,0
3581,9,0,0,1391,6021,1,1,70,43396,412,1,2,1,7,6,0,69,0
3582,2,2,0,884,1352,1,0,40,37825,909,2,1,0,37,4,0,18,1
3583,2,5,0,887,4762,1,0,72,36778,493,2,1,0,47,8,0,10,1
3584,0,5,0,1301,6124,1,0,30,24657,236,1,0,0,27,1,0,41,0
3585,3,0,0,814,7385,0,0,37,249,620,1,1,0,41,2,0,50,1
3586,7,0,0,482,1431,1,1,35,23914,718,2,0,1,12,4,0,12,1
3587,5,3,0,1174,7539,0,0,45,27087,295,0,1,1,74,6,0,61,1
3588,11,5,0,892,2534,0,0,53,17573,506,1,2,1,54,4,0,43,0
3589,12,3,0,1252,1573,1,0,48,13673,661,2,1,1,43,1,0,6,1
3591,7,5,0,447,2647,0,1,44,47562,781,0,1,1,85,9,0,97,1
3592,4,4,0,667,5250,0,1,74,39147,321,0,1,0,10,3,0,91,0
3593,9,2,0,952,5129,0,0,44,21658,350,2,2,1,85,8,0,72,0
3594,8,2,0,1178,3548,1,0,30,23431,461,1,2,1,89,3,0,46,1
3595,2,4,0,134,612,0,0,55,31978,558,1,0,0,51,4,0,33,1
3596,5,5,0,835,5654,0,0,66,26460,640,1,2,1,44,8,0,5,0
3597,8,4,0,642,6204,0,0,60,38145,445,1,1,1,30,7,0,19,1
3598,7,2,0,1429,4709,1,1,61,10186,438,0,0,1,89,3,0,35,0
3599,5,1,0,772,2089,0,0,41,22326,911,2,1,0,22,8,0,27,1
3600,8,4,0,620,2011,1,0,45,42090,26,1,2,1,15,1,0,0,0
3602,9,2,0,1068,2831,1,0,37,17032,529,1,2,0,42,5,0,51,0
3603,11,0,0,1349,7025,1,0,72,20958,456,1,2,0,55,4,0,18,1
3604,10,3,0,632,5866,1,0,77,24744,12,2,2,1,47,8,0,0,0
3605,6,2,0,800,7338,0,1,61,11955,188,2,0,1,70,9,0,40,0
3606,5,3,0,1013,5040,0,1,43,20917,621,2,2,1,23,6,0,92,1
3607,7,4,0,159,1062,0,1,33,5893,649,0,0,0,60,4,0,80,0
3608,12,0,0,1310,2580,0,0,71,27488,749,0,2,0,64,10,0,34,0
3609,9,3,0,115,5910,1,0,52,5671,280,0,0,1,99,4,0,27,0
3610,11,1,0,345,7137,1,1,60,8244,233,0,2,1,20,6,0,49,0
3611,10,0,0,315,7205,0,0,52,45122,898,2,0,0,73,2,0,22,0
3613,10,1,0,159,5140,1,0,33,37120,685,1,0,1,74,4,0,88,0
3614,6,5,0,946,7072,1,0,49,17589,738,2,2,0,73,5,0,19,1
3615,1,2,0,1208,7621,0,0,60,18837,247,2,2,1,24,10,0,16,1
3616,2,4,0,1035,6332,0,0,39,40219,660,0,0,1,98,3,0,90,1
3617,3,2,0,798,3933,0,0,58,21696,232,2,1,1,82,7,0,12,0
3618,0,0,0,610,7583,0,0,69,42098,526,2,1,0,30,4,0,12,0
3619,1,2,0,878,2162,1,1,64,15931,221,0,0,1,3,7,0,18,1
3620,10,3,0,243,867,0,0,31,26268,571,0,1,1,51,5,0,53,0
3621,11,5,0,853,4546,1,1,38,22480,414,0,1,0,62,2,0,80,0
3622,2,1,0,635,940,1,0,35,5193,983,2,2,1,4,1,0,80,1
3624,10,3,0,504,3873,1,1,72,32546,859,2,1,0,89,7,0,16,1
3625,2,0,0,294,5178,0,0,32,39466,293,0,0,1,12,4,0,22,1
3626,5,2,0,984,1320,0,1,56,2159,534,0,1,1,91,4,0,60,0
3627,3,5,0,122,2340,0,0,66,690,446,1,1,1,68,10,0,36,0
3628,12,4,0,605,2209,0,1,51,43297,401,2,0,1,2,2,0,86,1
3629,11,4,0,1390,6861,1,0,54,15143,953,0,1,1,66,2,0,99,0
3630,4,3,0,424,5354,1,0,62,12750,885,0,1,1,71,8,0,7,0
3631,0,1,0,159,6782,0,1,72,5834,109,0,2,0,60,1,0,59,1
3632,7,2,0,840,3279,1,0,74,42940,440,2,1,1,59,9,0,44,1
3633,9,4,0,952,2358,0,1,55,24639,56,1,1,1,84,8,0,16,1
3635,4,2,0,710,6159,0,1,70,6741,338,0,1,0,57,7,0,69,1
3636,0,1,0,1118,7645,0,0,75,30607,718,2,1,1,100,1,0,94,1
3637,2,0,0,1242,3407,0,1,45,49987,274,1,2,1,42,7,0,44,1
3638,10,0,0,808,1723,1,1,62,47887,944,1,0,0,33,6,0,65,0
3639,4,1,0,225,4372,0,1,32,14986,880,1,0,1,29,5,0,37,1
